ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Substrate Roughness,Backs parameter 1,Scalefactor 1
1,0,.21060684,.0000000,58,2,-12.334804,.13299107E-01,.74838144,.15606753
1,0,.21045018,.87411397E-02,58,10,-11.411088,.30605939E-01,.73952044,.16834130
1,0,.21083106,.0000000,58,4,-11.470616,.35344075E-01,.73707797,.17172997
1,0,.21081468,.0000000,58,6,-11.413643,.30365535E-01,.73960731,.16823726
1,0,.21100577,.0000000,58,2,-11.937936,.17583366E-01,.74619021,.15911671
1,0,.21089811,.64446820E-02,58,11,-11.840995,.43223153E-01,.73312935,.17719469
1,0,.21122542,.0000000,58,1,-12.138796,.15193081E-01,.74737643,.15747380
1,0,.21115129,.0000000,58,6,-11.418142,.32068810E-01,.73872697,.16945604
1,0,.21004893,.26352541E-02,58,9,-15.087261,.66736226E-01,.72106991,.19389902
1,0,.21044657,.0000000,58,1,-15.235568,.66933798E-01,.72076494,.19434287
1,0,.21092771,.0000000,58,1,-12.682471,.97490542E-02,.74994991,.15394558
1,0,.21115317,.25758269E-02,58,3,-11.546012,.23836197E-01,.74273349,.16394053
1,0,.21126212,.0000000,58,2,-12.054100,.15791973E-01,.74689098,.15817406
1,0,.21175016,.0000000,58,2,-11.810156,.18968493E-01,.74528711,.16039632
1,0,.21222817,.0000000,58,1,-11.769483,.41535194E-01,.73379065,.17630960
1,0,.21256496,.0000000,58,3,-11.505600,.25105179E-01,.74219289,.16467615
1,0,.21245904,.32662467E-02,58,4,-11.898849,.43614415E-01,.73279133,.17767677
1,0,.21250088,.0000000,58,5,-11.431926,.32575096E-01,.73833532,.17001296
1,0,.21305831,.0000000,58,2,-11.668492,.21231175E-01,.74408952,.16203562
1,0,.21353123,.0000000,58,1,-11.434034,.31571216E-01,.73864765,.16959076
1,0,.21395496,.23196618E-01,58,5,-11.484118,.34135228E-01,.73724572,.17152681
1,0,.21407306,.0000000,58,11,-11.432660,.28623948E-01,.74015411,.16749898
1,0,.21407585,.0000000,58,1,-12.952428,.75063138E-02,.75100443,.15247313
1,0,.21441563,.0000000,58,2,-11.425613,.28976938E-01,.74015616,.16748003
1,0,.21453455,.0000000,58,1,-12.305893,.12886298E-01,.74822681,.15631171
1,0,.21396947,.0000000,58,7,-12.911859,.53264123E-01,.72776449,.18462194
1,0,.21346992,.56806660E-01,58,9,-11.852435,.18274953E-01,.74557273,.15997106
1,0,.21385142,.0000000,58,3,-12.040459,.15909280E-01,.74679587,.15828394
1,0,.21373907,.0000000,58,2,-13.483781,.57294819E-01,.72571257,.18747308
1,0,.21407447,.0000000,58,2,-11.658038,.21083821E-01,.74393988,.16226771
1,0,.21383987,.44714322E-01,58,10,-11.531921,.23971217E-01,.74244593,.16433938
1,0,.21379133,.0000000,58,3,-12.115259,.45114911E-01,.73162532,.17933314
1,0,.21412375,.0000000,58,2,-11.972953,.16218091E-01,.74636332,.15891688
1,0,.21380439,.50192883E-01,58,10,-11.619941,.21691651E-01,.74351867,.16286368
1,0,.21425805,.0000000,58,1,-11.564371,.22873826E-01,.74282406,.16381996
1,0,.21432538,.0000000,58,6,-11.820662,.18005350E-01,.74529227,.16041563
1,0,.21462019,.59352336E-01,58,2,-12.031867,.15054840E-01,.74670964,.15846055
1,0,.21507104,.0000000,58,1,-11.666184,.20570838E-01,.74396585,.16225683
1,0,.21525367,.0000000,58,3,-11.825023,.17913054E-01,.74532136,.16037342
1,0,.21573816,.0000000,58,2,-12.088355,.14384986E-01,.74704055,.15799402
1,0,.21467133,.64659749E-01,58,11,-12.786534,.50808360E-01,.72847488,.18369791
1,0,.21487351,.0000000,58,3,-12.000030,.15148481E-01,.74649392,.15876461
1,0,.21387334,.0000000,58,13,-11.661259,.37554890E-01,.73512027,.17450276
1,0,.21437790,.12528304,58,6,-11.454340,.27836287E-01,.73991999,.16786653
1,0,.21437807,.0000000,58,5,-11.451669,.29512506E-01,.73912994,.16895564
1,0,.21437444,.0000000,58,5,-11.535112,.34158793E-01,.73675798,.17223646
1,0,.21424800,.0000000,58,4,-11.996441,.42263826E-01,.73254632,.17807237
1,0,.21467846,.0000000,58,2,-11.489984,.32608256E-01,.73757592,.17109340
1,0,.21444876,.10068961,58,7,-11.710277,.38816419E-01,.73458203,.17523689
1,0,.21488421,.0000000,58,1,-11.437307,.31028581E-01,.73878125,.16940444
1,0,.21531918,.0000000,58,1,-11.433412,.32269993E-01,.73839506,.16991832
1,0,.21573733,.0000000,58,2,-11.543210,.35937429E-01,.73627398,.17286010
1,0,.21617111,.0000000,58,1,-11.436362,.31100620E-01,.73874990,.16943041
1,0,.21648289,.0000000,58,2,-11.439704,.29663833E-01,.73928707,.16870350
1,0,.21646887,.0000000,58,1,-13.094693,.53105296E-02,.75152413,.15177986
1,0,.21690128,.25223311E-01,58,1,-11.511066,.24257795E-01,.74191122,.16508644
1,0,.21702191,.0000000,58,1,-12.342085,.11843665E-01,.74838605,.15611012
1,0,.21742223,.0000000,58,4,-11.845106,.17815536E-01,.74547403,.16012729
1,0,.21749379,.0000000,58,4,-11.693201,.38399106E-01,.73474208,.17499826
1,0,.21715360,.42099237E-01,58,3,-15.136714,.65668373E-01,.72106209,.19390717
1,0,.21746340,.0000000,58,2,-12.200736,.13808671E-01,.74766596,.15706382
1,0,.21789172,.0000000,58,1,-11.713861,.39941089E-01,.73433812,.17552610
1,0,.21829642,.0000000,58,2,-11.530003,.23808390E-01,.74232676,.16448612
1,0,.21862997,.0000000,58,1,-11.717911,.37906298E-01,.73467930,.17510346
1,0,.21901395,.60606460E-01,58,6,-11.670882,.36033171E-01,.73531919,.17423666
1,0,.21943071,.0000000,58,1,-11.686398,.37328651E-01,.73499003,.17468575
1,0,.21949713,.0000000,58,4,-11.469711,.26517767E-01,.74030518,.16733897
1,0,.21979201,.0000000,58,5,-11.553539,.22302795E-01,.74232813,.16455142
1,0,.21967083,.59240551E-01,58,3,-12.962471,.50184560E-01,.72801060,.18437366
1,0,.21973630,.0000000,58,4,-11.930360,.15422024E-01,.74599415,.15947305
1,0,.21979614,.0000000,58,2,-12.527332,.93277398E-02,.74924901,.15495559
1,0,.21978979,.0000000,58,1,-14.097467,.58137144E-01,.72414064,.18973391
1,0,.21902673,.42886390E-01,58,12,-12.204602,.43817615E-01,.73144203,.17962908
1,0,.21893763,.0000000,58,4,-12.558247,.47022869E-01,.72970487,.18203797
1,0,.21923760,.0000000,58,2,-12.277715,.43904195E-01,.73113556,.18006022
1,0,.21924284,.0000000,58,2,-13.081076,.36507455E-02,.75148994,.15190319
1,0,.21965880,.0000000,58,1,-12.693498,.68217290E-02,.74996602,.15400782
1,0,.21952275,.0000000,58,2,-14.388088,.60018431E-01,.72328022,.19092564
1,0,.21970628,.0000000,58,3,-11.498096,.24620218E-01,.74145867,.16574985
1,0,.21965407,.79143465E-01,58,5,-11.476207,.25865864E-01,.74069938,.16680129
1,0,.21955749,.0000000,58,8,-11.742072,.17884009E-01,.74449166,.16158199
1,0,.21939314,.0000000,58,3,-12.801287,.48499669E-01,.72874383,.18340541
1,0,.21980420,.0000000,58,1,-11.520388,.31055738E-01,.73770657,.17100419
1,0,.21961129,.0000000,58,6,-11.873926,.38188110E-01,.73380941,.17640764
1,0,.21995614,.0000000,58,1,-12.005298,.39825456E-01,.73291242,.17765927
1,0,.22017291,.10324200,58,5,-11.514855,.23699451E-01,.74145642,.16582091
1,0,.22043845,.0000000,58,1,-11.832484,.37406293E-01,.73418680,.17591855
1,0,.22050201,.0000000,58,7,-12.220626,.10964397E-01,.74772928,.15715092
1,0,.22067524,.80078536E-01,58,4,-12.864056,.43020989E-02,.75067862,.15309234
1,0,.22088606,.0000000,58,3,-11.564974,.21501377E-01,.74227036,.16471304
1,0,.22072290,.0000000,58,6,-11.567043,.31638302E-01,.73709644,.17187117
1,0,.22021467,.0000000,58,9,-11.546212,.29414963E-01,.73785774,.17083566
1,0,.22024029,.10958195,58,8,-11.534369,.22725903E-01,.74086810,.16669988
1,0,.21946335,.0000000,58,10,-12.288357,.40666453E-01,.73159692,.17954985
1,0,.21974947,.0000000,58,2,-11.681082,.17101351E-01,.74350350,.16309163
1,0,.21954273,.0000000,58,3,-14.532421,.56577157E-01,.72340172,.19091766
1,0,.21963411,.12414036,58,6,-11.683752,.30363595E-01,.73643819,.17290044
1,0,.22015370,.0000000,58,3,-11.538870,.24508772E-01,.73961712,.16848544
1,0,.22054413,.0000000,58,1,-11.548048,.22007456E-01,.74093870,.16665058
1,0,.22018140,.69349060E-01,58,6,-12.050608,.38007455E-01,.73302851,.17760276
1,0,.22006283,.0000000,58,3,-12.905284,.47852573E-01,.72854157,.18376159
1,0,.22025058,.0000000,58,1,-13.428591,.13181585E-02,.75273912,.15022657
1,0,.22017523,.0000000,58,3,-14.099911,.57878438E-01,.72421760,.18969881
1,0,.22026873,.0000000,58,4,-11.870153,.39409523E-01,.73366717,.17661879
1,0,.22040615,.40644890E-01,58,7,-11.691864,.39152020E-01,.73467312,.17514014
1,0,.22079614,.0000000,58,1,-11.471703,.26160066E-01,.74080894,.16668970
1,0,.22083668,.0000000,58,8,-11.903161,.16922749E-01,.74591241,.15959283
1,0,.22122471,.0000000,58,1,-11.897899,.15902833E-01,.74579834,.15979880
1,0,.22059962,.37562305E-01,58,15,-11.580854,.22017248E-01,.74291415,.16376258
1,0,.22094185,.0000000,58,1,-11.671575,.19225309E-01,.74381383,.16255376
1,0,.22115422,.0000000,58,1,-12.100835,.43108989E-01,.73198649,.17888306
1,0,.22067191,.67906262E-02,58,14,-11.493472,.24876442E-01,.74087755,.16659402
1,0,.22100803,.0000000,58,2,-11.492776,.29081945E-01,.73862481,.16972663
1,0,.22088398,.0000000,58,3,-12.385860,.77661919E-02,.74854390,.15607243
1,0,.22126497,.0000000,58,1,-12.258408,.40499098E-01,.73174002,.17934876
1,0,.22029812,.35551200E-01,58,11,-13.082415,.45938026E-01,.72824984,.18423622
1,0,.22048167,.0000000,58,5,-12.262165,.40738336E-01,.73167334,.17941641
1,0,.22047709,.0000000,58,1,-13.817880,.50416770E-01,.72573417,.18771573
1,0,.22054084,.36422252E-01,58,4,-13.815426,.49398436E-01,.72585989,.18756615
1,0,.22057108,.0000000,58,5,-12.010496,.33479715E-01,.73388786,.17645461
1,0,.22073418,.0000000,58,3,-11.720905,.14369771E-01,.74351404,.16313902
1,0,.22110973,.0000000,58,1,-11.651707,.16359417E-01,.74240754,.16467730
1,0,.22136161,.59811668E-01,58,3,-11.618232,.22835708E-01,.73889358,.16956396
1,0,.22161736,.0000000,58,2,-11.643940,.20299240E-01,.73938432,.16896005
1,0,.22057205,.0000000,58,15,-11.667265,.17265694E-01,.74014823,.16795172
1,0,.22072437,.0000000,58,3,-11.686157,.14252548E-01,.74155580,.16601771
1,0,.22089714,.0000000,58,1,-12.225098,.61430173E-03,.74727426,.15819547
1,0,.22105991,.14750695,58,2,-12.656851,.31502536E-01,.73152841,.17999218
1,0,.22143048,.0000000,58,1,-12.090441,.27939268E-02,.74634600,.15946295
1,0,.22180070,.0000000,58,1,-11.765279,.97512814E-02,.74213640,.16533545
1,0,.22155135,.0000000,58,6,-12.052926,.25462634E-02,.74596023,.16002485
1,0,.22117747,.83090335E-01,58,13,-11.961457,.19362279E-01,.73667146,.17295102
1,0,.22154432,.0000000,58,1,-11.788077,.19899677E-01,.73785542,.17118522
1,0,.22191082,.0000000,58,1,-11.758227,.20076052E-01,.73809354,.17083806
1,0,.22213175,.0000000,58,2,-11.927929,.15719050E-01,.73763872,.17166723
1,0,.22241347,.0000000,58,1,-12.124733,.85532768E-04,.74639422,.15947267
1,0,.22230016,.0000000,58,5,-12.398892,.23326944E-01,.73369480,.17710851
1,0,.22245618,.0000000,58,3,-11.919256,.11725407E-01,.73860598,.17040158
1,0,.22248904,.13804855,58,3,-13.546411,.29847816E-01,.72895848,.18377643
1,0,.22265436,.0000000,58,3,-12.887261,.24877929E-01,.73161382,.18008535
1,0,.22268572,.0000000,58,6,-11.928199,.15449649E-02,.74383079,.16313895
1,0,.22235915,.77492003E-01,58,8,-12.045464,.99002790E-02,.73795021,.17140992
1,0,.22251393,.0000000,58,3,-11.964579,.34826754E-03,.74431025,.16248637
1,0,.22238439,.0000000,58,6,-11.885467,.38474942E-02,.74168295,.16617954
1,0,.22264074,.0000000,58,2,-11.848249,.68065598E-02,.74385909,.16288432
1,0,.22217321,.97933856E-01,58,7,-12.476786,.35972157E-01,.73150413,.17979786
1,0,.22216669,.0000000,58,8,-11.705122,.13203839E-01,.74247109,.16466700
1,0,.22181164,.0000000,58,8,-11.672972,.24712048E-01,.73773340,.17115248
1,0,.22202565,.0000000,58,3,-12.418212,.62149583E-02,.74866348,.15593254
1,0,.22238040,.0000000,58,1,-12.031007,.33569906E-01,.73376883,.17661985
1,0,.22263663,.0000000,58,2,-11.536715,.22732312E-01,.74068145,.16695645
1,0,.22280519,.23605290E-01,58,1,-12.059627,.12891331E-01,.74679007,.15842595
1,0,.22301589,.0000000,58,3,-11.427641,.32553868E-01,.73841259,.16990736
1,0,.22336907,.0000000,58,1,-11.416109,.30637998E-01,.73942300,.16851708
1,0,.22362032,.0000000,58,2,-11.392695,.35171093E-01,.73806061,.17033487
1,0,.22372759,.0000000,58,1,-12.169400,.47577358E-01,.73104873,.18008382
1,0,.22396961,.19164054E-02,58,7,-11.648971,.34459760E-01,.73581894,.17361366
1,0,.22351639,.0000000,58,12,-11.694334,.16411811E-01,.74356380,.16300442
1,0,.22338781,.0000000,58,4,-12.555253,.36373438E-01,.73120599,.18027323
1,0,.22325111,.90873319E-02,58,6,-11.952593,.71197601E-02,.74545138,.16059744
1,0,.22341493,.0000000,58,5,-12.010186,.92778377E-02,.74618428,.15941987
1,0,.22351990,.0000000,58,2,-12.393128,.37903946E-02,.74846223,.15631291
1,0,.22365433,.0000000,58,2,-12.683078,.74079507E-03,.74986952,.15439178
1,0,.22360048,.58449192E-02,58,7,-12.647888,.35107016E-01,.73104671,.18054360
1,0,.22384617,.0000000,58,2,-11.851551,.21767311E-01,.73693283,.17245319
1,0,.22435488,.0000000,58,2,-11.928091,.14839343E-01,.74594562,.15958604
1,0,.22454194,.0000000,58,2,-12.066949,.33152342E-01,.73368412,.17678340
1,0,.22459477,.56112728E-02,58,3,-12.299065,.35193016E-01,.73234343,.17864867
1,0,.22461525,.0000000,58,2,-13.034551,.17372483E-03,.75133598,.15227554
1,0,.22521954,.0000000,58,2,-11.557004,.23524596E-01,.73961441,.16847442
1,0,.22550838,.0000000,58,1,-11.686457,.16310719E-01,.74338189,.16324211
1,0,.22571994,.0000000,58,1,-12.037034,.12258017E-01,.74658391,.15871995
1,0,.22567758,.24574899E-02,58,10,-11.784426,.39398511E-01,.73404785,.17598074
1,0,.22572357,.0000000,58,3,-12.030698,.13603996E-01,.74660965,.15862470
1,0,.22576197,.0000000,58,1,-13.191730,.26400017E-02,.75187899,.15135299
1,0,.22585065,.0000000,58,2,-13.616944,.54253437E-01,.72574155,.18753348
1,0,.22588035,.59178139E-02,58,5,-11.896280,.11504959E-01,.74535961,.16053509
1,0,.22578895,.0000000,58,5,-11.979541,.42521612E-01,.73256037,.17801608
1,0,.22612703,.0000000,58,1,-11.958465,.13288359E-01,.74605543,.15944087
1,0,.22549901,.10018492E-01,58,11,-11.711435,.25587796E-01,.73717922,.17192064
1,0,.22563844,.0000000,58,3,-11.713697,.15055659E-01,.74355685,.16300180
1,0,.22587655,.0000000,58,2,-11.516010,.27770417E-01,.73865231,.16966954
1,0,.22589223,.0000000,58,2,-12.233568,.42650732E-01,.73145952,.17959924
1,0,.22622749,.0000000,58,1,-12.193258,.37339676E-01,.73240684,.17841160
1,0,.22625284,.0000000,58,5,-11.636205,.17636276E-01,.74263711,.16422330
1,0,.22645035,.47852674E-01,58,2,-11.733059,.17927715E-01,.73885084,.16974317
1,0,.22643150,.0000000,58,6,-11.784572,.10607418E-01,.74369242,.16296626
1,0,.22676080,.0000000,58,1,-11.793218,.11457868E-01,.74407076,.16238467
1,0,.22700245,.0000000,58,1,-12.031042,.48546382E-02,.74597000,.15987713
1,0,.22684708,.25909795E-01,58,6,-12.014873,.16835362E-02,.74540519,.16081395
1,0,.22664064,.0000000,58,7,-11.835298,.71537021E-02,.74112776,.16683875
1,0,.22660303,.0000000,58,4,-12.035574,.17222939E-01,.73653158,.17315862
1,0,.22702543,.0000000,58,3,-12.177337,.22637851E-01,.73480869,.17548540
1,0,.22735506,.0000000,58,1,-11.780592,.23166151E-01,.73712832,.17206222
1,0,.22768434,.0000000,58,1,-11.780743,.90422961E-02,.74282623,.16428073
1,0,.22795165,.0000000,58,1,-11.937337,.64812820E-02,.74517463,.16097081
1,0,.22828046,.0000000,58,1,-11.853126,.12603676E-01,.74503692,.16095604
1,0,.22851171,.0000000,58,2,-11.852699,.31412437E-01,.73506268,.17479459
1,0,.22883986,.0000000,58,1,-11.802333,.16927970E-01,.73839513,.17046361
1,0,.22888055,.49972906E-01,58,3,-12.047846,.22712302E-01,.73547664,.17450324
1,0,.22917846,.0000000,58,4,-11.698546,.19169803E-01,.73896887,.16958405
1,0,.22911786,.0000000,58,5,-11.623328,.22041380E-01,.73907559,.16932501
1,0,.22925297,.62141718E-02,58,2,-11.874654,.66228272E-02,.74433380,.16224661
1,0,.22751314,.0000000,58,25,-12.261403,.20179205E-01,.73484165,.17558516
1,0,.22774097,.0000000,58,2,-11.839829,.96083201E-02,.74443039,.16200652
1,0,.22791161,.0000000,58,2,-11.986040,.33316945E-02,.74532088,.16093408
1,0,.22823398,.0000000,58,1,-11.692386,.13885251E-01,.74172079,.16581859
1,0,.22838991,.0000000,58,2,-12.294164,.24060439E-02,.74785238,.15730637
1,0,.22806507,.64831632E-01,58,8,-11.928192,.22515504E-01,.73631328,.17338716
1,0,.22819803,.0000000,58,3,-11.924774,.49372756E-02,.74477828,.16169228
1,0,.22848882,.0000000,58,1,-11.998731,.28819942E-01,.73476846,.17539722
1,0,.22799759,.21127369E-01,58,8,-12.498573,.30622043E-01,.73224654,.17898844
1,0,.22822248,.0000000,58,2,-11.915858,.38195980E-02,.74437124,.16236189
1,0,.22822532,.0000000,58,5,-12.061199,.13021061E-01,.73728086,.17235015
1,0,.22831417,.0000000,58,2,-12.458694,.21190842E-01,.73381320,.17707705
1,0,.22853799,.0000000,58,2,-12.062009,.11285939E-02,.74589952,.16019236
1,0,.22833698,.0000000,58,5,-13.375725,.36583086E-01,.72860741,.18406501
1,0,.22865402,.0000000,58,1,-11.715437,.13575991E-01,.74090902,.16701322
1,0,.22883464,.0000000,58,1,-12.118213,.22980908E-02,.74655721,.15919740
1,0,.22896322,.45682228E-01,58,3,-12.101512,.13644881E-01,.73686814,.17289477
1,0,.22725480,.0000000,58,22,-13.552498,.31327651E-01,.72878806,.18401002
1,0,.22738401,.0000000,58,3,-11.789636,.22080032E-01,.73739139,.17182540
1,0,.22740638,.0000000,58,3,-12.096841,.35167489E-01,.73328525,.17736092
1,0,.22764688,.0000000,58,4,-11.726940,.33805313E-01,.73548807,.17419486
1,0,.22774365,.52864676E-01,58,2,-12.091483,.41172124E-01,.73237052,.17845745
1,0,.22778946,.0000000,58,1,-13.167309,.57401753E-01,.72659959,.18626811
1,0,.22810159,.0000000,58,1,-11.924814,.56660025E-01,.73074040,.18026223
1,0,.22777331,.0000000,58,8,-11.503277,.45620809E-01,.73467042,.17493100
1,0,.22676209,.23895343E-01,58,15,-11.748624,.57447540E-01,.73134244,.17932300
1,0,.22685593,.0000000,58,6,-11.340486,.35027702E-01,.74180029,.16493434
1,0,.22687853,.0000000,58,4,-11.377252,.51063172E-01,.73446926,.17503658
1,0,.22700586,.44100437E-01,58,3,-11.188658,.42317070E-01,.73930775,.16831553
1,0,.22712766,.0000000,58,1,-11.818204,.29817577E-01,.74601247,.15899369
1,0,.22734483,.0000000,58,2,-11.187487,.46099710E-01,.73749970,.17083776
1,0,.22758724,.0000000,58,2,-11.212345,.45063918E-01,.74198374,.16433995
1,0,.22738512,.0000000,58,3,-13.066905,.78759630E-01,.72422312,.18896986
1,0,.22782301,.50127449E-01,58,2,-12.266291,.75036975E-01,.72696934,.18510265
1,0,.22793838,.0000000,58,3,-12.306453,.86859638E-01,.72529978,.18711837
1,0,.22824427,.0000000,58,1,-11.671745,.82165549E-01,.72805039,.18329653
1,0,.22875238,.0000000,58,3,-11.393231,.64013621E-01,.74456664,.15989426
1,0,.22896689,.0000000,58,2,-10.775536,.67793300E-01,.73967782,.16691363
1,0,.22903940,.95833931E-01,58,4,-11.008239,.78345704E-01,.73172910,.17808563
1,0,.22796416,.0000000,58,18,-10.857178,.65955529E-01,.73577111,.17267560
1,0,.22795703,.0000000,58,2,-11.683566,.86693515E-01,.72738249,.18412859
1,0,.22816998,.0000000,58,2,-11.373634,.69585919E-01,.73126806,.17910400
1,0,.22754907,.12698354,58,17,-11.186415,.61422482E-01,.73382786,.17569011
1,0,.22767232,.0000000,58,3,-11.154442,.50099743E-01,.73674859,.17184523
1,0,.22744821,.0000000,58,5,-11.902068,.68488892E-01,.72917968,.18219302
1,0,.22766045,.0000000,58,3,-11.190041,.50191486E-01,.73630778,.17247686
1,0,.22788021,.0000000,58,1,-11.418808,.52732581E-01,.73397562,.17580563
1,0,.22800249,.0000000,58,3,-11.378044,.46742352E-01,.73546260,.17387430
1,0,.22830079,.0000000,58,1,-11.356609,.32739465E-01,.74093239,.16636830
1,0,.22834774,.11666504,58,4,-11.961799,.28529340E-01,.74688441,.15789983
1,0,.22812904,.0000000,58,8,-11.419386,.30115921E-01,.73986296,.16805164
1,0,.22827760,.0000000,58,3,-11.374788,.37964140E-01,.73767682,.17101453
1,0,.22788049,.0000000,58,9,-11.599449,.55370603E-01,.73256243,.17783863
1,0,.22810753,.0000000,58,2,-11.601577,.80220682E-01,.72873980,.18253392
1,0,.22810699,.96526175E-01,58,10,-10.718866,.69049023E-01,.73812704,.16930781
1,0,.22825181,.0000000,58,1,-11.216018,.98804331E-01,.72758557,.18359399
1,0,.22854570,.0000000,58,1,-10.498817,.10267477,.73059302,.17905471
1,0,.22883936,.0000000,58,1,-10.227832,.11647995,.72979618,.17974299
1,0,.22902867,.77971716E-01,58,2,-10.273478,.11430928,.72988244,.17967479
1,0,.22866020,.0000000,58,9,-10.269541,.10133295,.73827206,.16791717
1,0,.22883330,.0000000,58,2,-10.359134,.11085344,.72993166,.17969333
1,0,.22885176,.0000000,58,2,-11.039456,.88416442E-01,.74322653,.16119432
1,0,.22879988,.0000000,58,4,-11.290684,.81085354E-01,.74436653,.15977436
1,0,.22898227,.0000000,58,2,-11.351937,.71851022E-01,.74458332,.15978646
1,0,.22911858,.0000000,58,1,-11.879462,.73408203E-01,.74678181,.15650921
1,0,.22902896,.0000000,58,2,-13.390629,.14363614,.71584619,.19904345
1,0,.22897922,.13611065,58,5,-10.633882,.84171307E-01,.74035079,.16547838
1,0,.22893820,.0000000,58,4,-10.860454,.83063245E-01,.74205782,.16303718
1,0,.22838658,.0000000,58,16,-10.485213,.11712894,.72802144,.18222739
1,0,.22829032,.0000000,58,10,-10.356564,.10164642,.73189846,.17716112
1,0,.22825393,.0000000,58,1,-12.392761,.13383100,.71922726,.19439028
1,0,.22829153,.10593937,58,1,-13.503505,.14973964,.71485716,.20021389
1,0,.22833735,.0000000,58,4,-12.056156,.11709666,.72215901,.19065293
1,0,.22859999,.0000000,58,2,-11.198461,.95807603E-01,.72792273,.18298638
1,0,.22888622,.0000000,58,1,-10.944021,.72876914E-01,.73313691,.17614958
1,0,.22908727,.0000000,58,2,-10.536348,.79934826E-01,.73803609,.16877515
1,0,.22903688,.21325138E-01,58,4,-10.817832,.90522004E-01,.73057851,.17922063
1,0,.22932221,.0000000,58,1,-10.503091,.89178612E-01,.73329293,.17533827
1,0,.22858322,.0000000,58,17,-10.905720,.70766515E-01,.74163342,.16389694
1,0,.22826345,.39650797E-01,58,6,-11.729529,.99144681E-01,.72543043,.18643314
